<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
KRME.XXBTZUSD,60,04/03/23,23:00,22211.0000000,22359.6000000,22202.7000000,22306.4000000,111
KRME.XXBTZUSD,60,05/03/23,00:00,22307.5000000,22349.5000000,22291.3000000,22348.5000000,10
KRME.XXBTZUSD,60,05/03/23,01:00,22348.4000000,22387.8000000,22319.1000000,22379.4000000,15
KRME.XXBTZUSD,60,05/03/23,02:00,22380.6000000,22667.2000000,22349.4000000,22582.1000000,219
KRME.XXBTZUSD,60,05/03/23,03:00,22582.2000000,22609.0000000,22212.1000000,22367.6000000,117
KRME.XXBTZUSD,60,05/03/23,04:00,22367.6000000,22441.6000000,22367.5000000,22389.5000000,25
KRME.XXBTZUSD,60,05/03/23,05:00,22389.7000000,22461.3000000,22388.1000000,22449.2000000,21
KRME.XXBTZUSD,60,05/03/23,06:00,22449.1000000,22449.2000000,22402.0000000,22419.9000000,10
KRME.XXBTZUSD,60,05/03/23,07:00,22421.3000000,22424.1000000,22406.7000000,22422.4000000,4
KRME.XXBTZUSD,60,05/03/23,08:00,22422.4000000,22422.4000000,22370.9000000,22375.5000000,17
KRME.XXBTZUSD,60,05/03/23,09:00,22379.3000000,22402.7000000,22336.7000000,22340.5000000,40
KRME.XXBTZUSD,60,05/03/23,10:00,22340.5000000,22396.8000000,22338.6000000,22376.3000000,69
KRME.XXBTZUSD,60,05/03/23,11:00,22376.3000000,22441.3000000,22365.8000000,22416.1000000,32
KRME.XXBTZUSD,60,05/03/23,12:00,22415.9000000,22426.2000000,22388.1000000,22399.8000000,10
KRME.XXBTZUSD,60,05/03/23,13:00,22399.9000000,22433.5000000,22393.0000000,22422.4000000,9
KRME.XXBTZUSD,60,05/03/23,14:00,22422.4000000,22497.6000000,22422.4000000,22466.7000000,69
KRME.XXBTZUSD,60,05/03/23,15:00,22466.9000000,22477.8000000,22425.8000000,22448.4000000,82
KRME.XXBTZUSD,60,05/03/23,16:00,22448.5000000,22464.2000000,22430.0000000,22436.9000000,19
KRME.XXBTZUSD,60,05/03/23,17:00,22437.4000000,22456.2000000,22427.0000000,22442.0000000,50
KRME.XXBTZUSD,60,05/03/23,18:00,22443.6000000,22455.2000000,22427.0000000,22427.1000000,28
KRME.XXBTZUSD,60,05/03/23,19:00,22427.1000000,22448.5000000,22426.1000000,22434.6000000,28
KRME.XXBTZUSD,60,05/03/23,20:00,22434.5000000,22449.5000000,22377.5000000,22406.7000000,113
KRME.XXBTZUSD,60,05/03/23,21:00,22406.7000000,22423.5000000,22400.3000000,22409.8000000,16
KRME.XXBTZUSD,60,05/03/23,22:00,22409.8000000,22557.3000000,22324.2000000,22485.2000000,140
KRME.XXBTZUSD,60,05/03/23,23:00,22486.6000000,22486.6000000,22400.0000000,22435.7000000,35
KRME.XXBTZUSD,60,06/03/23,00:00,22435.6000000,22458.7000000,22366.7000000,22426.9000000,29
KRME.XXBTZUSD,60,06/03/23,01:00,22428.1000000,22469.2000000,22378.9000000,22450.1000000,46
KRME.XXBTZUSD,60,06/03/23,02:00,22450.0000000,22501.6000000,22323.3000000,22385.3000000,65
KRME.XXBTZUSD,60,06/03/23,03:00,22384.4000000,22407.2000000,22277.1000000,22393.2000000,73
KRME.XXBTZUSD,60,06/03/23,04:00,22393.2000000,22419.8000000,22376.0000000,22385.9000000,22
KRME.XXBTZUSD,60,06/03/23,05:00,22386.7000000,22399.6000000,22336.6000000,22343.5000000,27
KRME.XXBTZUSD,60,06/03/23,06:00,22346.9000000,22373.2000000,22322.9000000,22373.2000000,59
KRME.XXBTZUSD,60,06/03/23,07:00,22373.3000000,22434.2000000,22373.2000000,22405.2000000,23
KRME.XXBTZUSD,60,06/03/23,08:00,22405.2000000,22428.6000000,22389.4000000,22399.1000000,45
KRME.XXBTZUSD,60,06/03/23,09:00,22399.1000000,22450.0000000,22368.8000000,22417.8000000,82
KRME.XXBTZUSD,60,06/03/23,10:00,22416.2000000,22421.4000000,22371.9000000,22394.9000000,50
KRME.XXBTZUSD,60,06/03/23,11:00,22394.9000000,22408.8000000,22375.8000000,22401.9000000,14
KRME.XXBTZUSD,60,06/03/23,12:00,22401.9000000,22402.9000000,22365.0000000,22379.3000000,33
KRME.XXBTZUSD,60,06/03/23,13:00,22379.3000000,22408.7000000,22364.3000000,22397.8000000,33
KRME.XXBTZUSD,60,06/03/23,14:00,22399.7000000,22484.4000000,22397.1000000,22439.2000000,71
KRME.XXBTZUSD,60,06/03/23,15:00,22440.0000000,22478.8000000,22410.9000000,22441.9000000,50
KRME.XXBTZUSD,60,06/03/23,16:00,22448.0000000,22600.0000000,22432.3000000,22556.9000000,130
KRME.XXBTZUSD,60,06/03/23,17:00,22557.0000000,22580.0000000,22477.7000000,22523.9000000,168
KRME.XXBTZUSD,60,06/03/23,18:00,22525.2000000,22533.8000000,22470.2000000,22481.4000000,90
KRME.XXBTZUSD,60,06/03/23,19:00,22481.0000000,22535.1000000,22474.1000000,22504.0000000,49
KRME.XXBTZUSD,60,06/03/23,20:00,22503.7000000,22508.7000000,22366.4000000,22395.4000000,150
KRME.XXBTZUSD,60,06/03/23,21:00,22394.2000000,22411.2000000,22329.7000000,22349.9000000,85
KRME.XXBTZUSD,60,06/03/23,22:00,22350.8000000,22439.0000000,22322.4000000,22405.0000000,118
KRME.XXBTZUSD,60,06/03/23,23:00,22405.0000000,22432.9000000,22405.0000000,22430.8000000,61
KRME.XXBTZUSD,60,07/03/23,00:00,22430.7000000,22436.7000000,22396.7000000,22409.4000000,40
KRME.XXBTZUSD,60,07/03/23,01:00,22409.3000000,22420.9000000,22380.2000000,22412.0000000,26
KRME.XXBTZUSD,60,07/03/23,02:00,22413.1000000,22500.0000000,22412.6000000,22484.3000000,40
KRME.XXBTZUSD,60,07/03/23,03:00,22480.1000000,22499.9000000,22453.5000000,22499.9000000,17
KRME.XXBTZUSD,60,07/03/23,04:00,22497.9000000,22554.6000000,22450.0000000,22460.5000000,61
KRME.XXBTZUSD,60,07/03/23,05:00,22460.5000000,22472.0000000,22460.0000000,22468.0000000,24
KRME.XXBTZUSD,60,07/03/23,06:00,22468.1000000,22475.0000000,22455.4000000,22455.9000000,10
KRME.XXBTZUSD,60,07/03/23,07:00,22455.9000000,22459.1000000,22414.2000000,22438.9000000,42
KRME.XXBTZUSD,60,07/03/23,08:00,22439.0000000,22452.4000000,22411.6000000,22425.0000000,20
KRME.XXBTZUSD,60,07/03/23,09:00,22425.1000000,22425.1000000,22400.0000000,22422.8000000,66
KRME.XXBTZUSD,60,07/03/23,10:00,22422.9000000,22423.2000000,22349.6000000,22381.9000000,68
KRME.XXBTZUSD,60,07/03/23,11:00,22382.0000000,22421.7000000,22369.0000000,22371.7000000,28
KRME.XXBTZUSD,60,07/03/23,12:00,22371.4000000,22390.6000000,22327.3000000,22343.6000000,44
KRME.XXBTZUSD,60,07/03/23,13:00,22343.6000000,22407.9000000,22335.0000000,22405.2000000,81
KRME.XXBTZUSD,60,07/03/23,14:00,22405.2000000,22407.4000000,22350.3000000,22358.0000000,72
KRME.XXBTZUSD,60,07/03/23,15:00,22359.1000000,22378.4000000,22222.0000000,22312.6000000,124
KRME.XXBTZUSD,60,07/03/23,16:00,22312.5000000,22472.1000000,21914.2000000,22326.8000000,828
KRME.XXBTZUSD,60,07/03/23,17:00,22326.8000000,22391.1000000,22200.0000000,22235.0000000,111
KRME.XXBTZUSD,60,07/03/23,18:00,22235.0000000,22355.9000000,22225.0000000,22312.8000000,92
KRME.XXBTZUSD,60,07/03/23,19:00,22312.8000000,22325.4000000,22163.2000000,22201.0000000,48
KRME.XXBTZUSD,60,07/03/23,20:00,22198.0000000,22247.9000000,22080.2000000,22127.0000000,196
KRME.XXBTZUSD,60,07/03/23,21:00,22122.1000000,22145.9000000,21904.3000000,22046.6000000,459
KRME.XXBTZUSD,60,07/03/23,22:00,22046.5000000,22100.0000000,21942.9000000,22053.6000000,133
KRME.XXBTZUSD,60,07/03/23,23:00,22053.6000000,22115.7000000,21985.0000000,22104.9000000,50
KRME.XXBTZUSD,60,08/03/23,00:00,22104.6000000,22228.8000000,22081.2000000,22196.9000000,33
KRME.XXBTZUSD,60,08/03/23,01:00,22194.8000000,22267.9000000,22194.5000000,22244.0000000,67
KRME.XXBTZUSD,60,08/03/23,02:00,22243.9000000,22251.7000000,22134.4000000,22172.9000000,196
KRME.XXBTZUSD,60,08/03/23,03:00,22172.3000000,22200.9000000,22160.3000000,22174.9000000,15
KRME.XXBTZUSD,60,08/03/23,04:00,22174.8000000,22186.8000000,22084.5000000,22146.7000000,41
KRME.XXBTZUSD,60,08/03/23,05:00,22146.7000000,22160.9000000,22106.7000000,22139.2000000,6
KRME.XXBTZUSD,60,08/03/23,06:00,22138.1000000,22143.3000000,21805.0000000,21943.1000000,137
KRME.XXBTZUSD,60,08/03/23,07:00,21943.1000000,22048.7000000,21934.2000000,22021.6000000,56
KRME.XXBTZUSD,60,08/03/23,08:00,22022.6000000,22024.8000000,21975.2000000,21975.3000000,22
KRME.XXBTZUSD,60,08/03/23,09:00,21975.3000000,22024.9000000,21946.2000000,21999.9000000,37
KRME.XXBTZUSD,60,08/03/23,10:00,21999.9000000,22021.8000000,21976.1000000,22010.2000000,39
KRME.XXBTZUSD,60,08/03/23,11:00,22010.3000000,22125.7000000,22010.2000000,22109.1000000,23
KRME.XXBTZUSD,60,08/03/23,12:00,22109.6000000,22131.5000000,22062.1000000,22067.7000000,25
KRME.XXBTZUSD,60,08/03/23,13:00,22067.7000000,22100.7000000,22000.0000000,22012.3000000,46
KRME.XXBTZUSD,60,08/03/23,14:00,22012.3000000,22052.2000000,21943.7000000,21988.6000000,34
KRME.XXBTZUSD,60,08/03/23,15:00,21988.5000000,22017.8000000,21932.5000000,21976.0000000,79
KRME.XXBTZUSD,60,08/03/23,16:00,21976.0000000,22220.0000000,21890.0000000,22137.3000000,257
KRME.XXBTZUSD,60,08/03/23,17:00,22137.3000000,22213.7000000,22056.5000000,22136.8000000,67
KRME.XXBTZUSD,60,08/03/23,18:00,22136.8000000,22143.3000000,22015.1000000,22031.1000000,117
KRME.XXBTZUSD,60,08/03/23,19:00,22028.0000000,22053.2000000,21946.0000000,22020.1000000,99
KRME.XXBTZUSD,60,08/03/23,20:00,22019.2000000,22052.8000000,21989.2000000,21997.2000000,57
KRME.XXBTZUSD,60,08/03/23,21:00,21995.8000000,22129.9000000,21968.7000000,22092.6000000,88
KRME.XXBTZUSD,60,08/03/23,22:00,22097.7000000,22107.5000000,21912.1000000,22006.5000000,172
KRME.XXBTZUSD,60,08/03/23,23:00,22006.6000000,22011.0000000,21655.0000000,21791.0000000,307
KRME.XXBTZUSD,60,09/03/23,00:00,21791.0000000,21824.1000000,21600.0000000,21699.1000000,483
KRME.XXBTZUSD,60,09/03/23,01:00,21696.5000000,21755.2000000,21673.7000000,21715.7000000,60
KRME.XXBTZUSD,60,09/03/23,02:00,21715.7000000,21755.2000000,21640.2000000,21699.4000000,107
KRME.XXBTZUSD,60,09/03/23,03:00,21699.0000000,21786.9000000,21698.0000000,21769.0000000,38
KRME.XXBTZUSD,60,09/03/23,04:00,21768.9000000,21799.9000000,21749.0000000,21760.6000000,74
KRME.XXBTZUSD,60,09/03/23,05:00,21760.7000000,21760.7000000,21720.8000000,21734.4000000,43
KRME.XXBTZUSD,60,09/03/23,06:00,21735.5000000,21753.8000000,21725.1000000,21729.9000000,73
KRME.XXBTZUSD,60,09/03/23,07:00,21729.9000000,21741.7000000,21680.1000000,21734.9000000,154
KRME.XXBTZUSD,60,09/03/23,08:00,21735.0000000,21735.0000000,21664.5000000,21682.1000000,94
KRME.XXBTZUSD,60,09/03/23,09:00,21682.2000000,21691.6000000,21603.0000000,21678.2000000,82
KRME.XXBTZUSD,60,09/03/23,10:00,21675.6000000,21688.7000000,21572.9000000,21634.2000000,170
KRME.XXBTZUSD,60,09/03/23,11:00,21634.2000000,21674.2000000,21524.0000000,21642.3000000,146
KRME.XXBTZUSD,60,09/03/23,12:00,21642.2000000,21665.5000000,21620.9000000,21664.4000000,56
KRME.XXBTZUSD,60,09/03/23,13:00,21664.4000000,21664.6000000,21600.1000000,21601.1000000,123
KRME.XXBTZUSD,60,09/03/23,14:00,21601.2000000,21714.6000000,21555.0000000,21698.1000000,171
KRME.XXBTZUSD,60,09/03/23,15:00,21698.1000000,21819.0000000,21682.8000000,21720.1000000,202
KRME.XXBTZUSD,60,09/03/23,16:00,21721.8000000,21800.0000000,21630.0000000,21641.2000000,196
KRME.XXBTZUSD,60,09/03/23,17:00,21639.9000000,21667.7000000,21407.3000000,21475.0000000,307
KRME.XXBTZUSD,60,09/03/23,18:00,21475.1000000,21516.3000000,21400.1000000,21461.5000000,293
KRME.XXBTZUSD,60,09/03/23,19:00,21464.1000000,21481.4000000,20955.0000000,21029.9000000,892
KRME.XXBTZUSD,60,09/03/23,20:00,21029.9000000,21029.9000000,20769.3000000,20849.9000000,450
KRME.XXBTZUSD,60,09/03/23,21:00,20850.0000000,20860.9000000,20042.3000000,20131.1000000,1204
KRME.XXBTZUSD,60,09/03/23,22:00,20132.3000000,20429.3000000,20113.4000000,20238.0000000,642
KRME.XXBTZUSD,60,09/03/23,23:00,20238.0000000,20480.1000000,20238.0000000,20354.5000000,166
KRME.XXBTZUSD,60,10/03/23,00:00,20354.5000000,20363.7000000,20281.6000000,20363.6000000,73
KRME.XXBTZUSD,60,10/03/23,01:00,20363.7000000,20364.0000000,20047.1000000,20127.2000000,295
KRME.XXBTZUSD,60,10/03/23,02:00,20127.2000000,20151.6000000,19800.0000000,20112.4000000,470
KRME.XXBTZUSD,60,10/03/23,03:00,20112.4000000,20142.3000000,20040.1000000,20040.1000000,62
KRME.XXBTZUSD,60,10/03/23,04:00,20040.2000000,20135.3000000,19978.4000000,20051.0000000,132
KRME.XXBTZUSD,60,10/03/23,05:00,20051.7000000,20054.6000000,19836.3000000,19876.1000000,141
KRME.XXBTZUSD,60,10/03/23,06:00,19876.9000000,20033.0000000,19876.1000000,20000.1000000,157
KRME.XXBTZUSD,60,10/03/23,07:00,20000.0000000,20022.0000000,19850.1000000,19876.4000000,182
KRME.XXBTZUSD,60,10/03/23,08:00,19877.4000000,20037.4000000,19790.0000000,19958.1000000,220
KRME.XXBTZUSD,60,10/03/23,09:00,19958.2000000,19969.0000000,19885.0000000,19968.8000000,125
KRME.XXBTZUSD,60,10/03/23,10:00,19968.8000000,19968.8000000,19834.7000000,19853.2000000,476
KRME.XXBTZUSD,60,10/03/23,11:00,19853.3000000,19917.4000000,19549.9000000,19620.0000000,587
KRME.XXBTZUSD,60,10/03/23,12:00,19619.9000000,19800.0000000,19580.1000000,19764.5000000,345
KRME.XXBTZUSD,60,10/03/23,13:00,19763.7000000,20004.4000000,19732.4000000,19933.1000000,382
KRME.XXBTZUSD,60,10/03/23,14:00,19932.8000000,20300.0000000,19885.7000000,20191.3000000,782
KRME.XXBTZUSD,60,10/03/23,15:00,20190.1000000,20190.1000000,19672.2000000,19821.3000000,465
KRME.XXBTZUSD,60,10/03/23,16:00,19822.0000000,20039.9000000,19793.3000000,20011.5000000,252
KRME.XXBTZUSD,60,10/03/23,17:00,20008.4000000,20310.0000000,19936.8000000,20022.2000000,965
KRME.XXBTZUSD,60,10/03/23,18:00,20022.2000000,20079.7000000,19833.2000000,19925.5000000,176
KRME.XXBTZUSD,60,10/03/23,19:00,19925.4000000,19999.9000000,19834.0000000,19850.3000000,202
KRME.XXBTZUSD,60,10/03/23,20:00,19850.4000000,20059.9000000,19850.4000000,20026.4000000,126
KRME.XXBTZUSD,60,10/03/23,21:00,20026.2000000,20069.4000000,19950.1000000,19980.7000000,115
KRME.XXBTZUSD,60,10/03/23,22:00,19980.7000000,20163.8000000,19864.4000000,20109.8000000,457
KRME.XXBTZUSD,60,10/03/23,23:00,20110.0000000,20233.5000000,20052.3000000,20161.3000000,672
KRME.XXBTZUSD,60,11/03/23,00:00,20160.2000000,20310.0000000,20149.8000000,20224.7000000,211
KRME.XXBTZUSD,60,11/03/23,01:00,20224.7000000,20400.0000000,20212.3000000,20331.1000000,225
KRME.XXBTZUSD,60,11/03/23,02:00,20334.4000000,20879.0000000,20334.4000000,20783.2000000,892
KRME.XXBTZUSD,60,11/03/23,03:00,20783.2000000,20839.9000000,20539.1000000,20709.8000000,652
KRME.XXBTZUSD,60,11/03/23,04:00,20709.7000000,20716.7000000,20424.0000000,20565.0000000,262
KRME.XXBTZUSD,60,11/03/23,05:00,20565.1000000,20566.3000000,20389.2000000,20407.2000000,291
KRME.XXBTZUSD,60,11/03/23,06:00,20407.1000000,20501.1000000,20385.0000000,20488.0000000,262
KRME.XXBTZUSD,60,11/03/23,07:00,20488.0000000,20505.9000000,20268.4000000,20389.5000000,627
KRME.XXBTZUSD,60,11/03/23,08:00,20389.5000000,20435.0000000,19927.7000000,19970.7000000,666
KRME.XXBTZUSD,60,11/03/23,09:00,19963.2000000,20310.0000000,19888.0000000,20174.0000000,452
KRME.XXBTZUSD,60,11/03/23,10:00,20174.0000000,20285.0000000,20069.4000000,20230.8000000,362
KRME.XXBTZUSD,60,11/03/23,11:00,20230.9000000,20287.1000000,20134.8000000,20204.4000000,293
KRME.XXBTZUSD,60,11/03/23,12:00,20186.7000000,20238.1000000,20081.0000000,20193.5000000,230
KRME.XXBTZUSD,60,11/03/23,13:00,20193.5000000,20233.7000000,20138.2000000,20149.4000000,433
KRME.XXBTZUSD,60,11/03/23,14:00,20149.4000000,20262.1000000,20147.3000000,20201.2000000,249
KRME.XXBTZUSD,60,11/03/23,15:00,20199.6000000,20353.7000000,20187.4000000,20255.0000000,223
KRME.XXBTZUSD,60,11/03/23,16:00,20255.0000000,20284.6000000,20213.8000000,20247.7000000,116
KRME.XXBTZUSD,60,11/03/23,17:00,20247.8000000,20332.1000000,20200.0000000,20309.4000000,463
KRME.XXBTZUSD,60,11/03/23,18:00,20309.4000000,20498.0000000,20280.0000000,20428.7000000,576
KRME.XXBTZUSD,60,11/03/23,19:00,20428.7000000,20542.4000000,20407.8000000,20462.1000000,364
KRME.XXBTZUSD,60,11/03/23,20:00,20462.2000000,20482.1000000,20380.1000000,20455.1000000,216
KRME.XXBTZUSD,60,11/03/23,21:00,20455.2000000,20659.9000000,20435.0000000,20540.9000000,458
KRME.XXBTZUSD,60,11/03/23,22:00,20541.0000000,20541.0000000,20443.1000000,20505.1000000,185
KRME.XXBTZUSD,60,11/03/23,23:00,20505.2000000,20609.6000000,20466.2000000,20492.2000000,487
KRME.XXBTZUSD,60,12/03/23,00:00,20492.3000000,20678.7000000,20492.2000000,20616.4000000,220
KRME.XXBTZUSD,60,12/03/23,01:00,20619.7000000,20658.4000000,20500.3000000,20624.8000000,321
KRME.XXBTZUSD,60,12/03/23,02:00,20624.7000000,20653.6000000,20553.1000000,20563.6000000,228
KRME.XXBTZUSD,60,12/03/23,03:00,20563.6000000,20599.8000000,20480.9000000,20559.9000000,148
KRME.XXBTZUSD,60,12/03/23,04:00,20560.0000000,20640.0000000,20548.4000000,20560.0000000,138
KRME.XXBTZUSD,60,12/03/23,05:00,20560.0000000,20595.0000000,20540.1000000,20595.0000000,134
KRME.XXBTZUSD,60,12/03/23,06:00,20595.0000000,20718.7000000,20583.4000000,20585.1000000,161
KRME.XXBTZUSD,60,12/03/23,07:00,20585.1000000,20613.1000000,20546.5000000,20547.4000000,96
KRME.XXBTZUSD,60,12/03/23,08:00,20547.5000000,20563.3000000,20440.3000000,20521.3000000,148
KRME.XXBTZUSD,60,12/03/23,09:00,20521.4000000,20572.8000000,20520.0000000,20549.9000000,53
KRME.XXBTZUSD,60,12/03/23,10:00,20550.0000000,20599.8000000,20523.6000000,20545.9000000,85
KRME.XXBTZUSD,60,12/03/23,11:00,20545.3000000,20596.8000000,20528.8000000,20582.7000000,32
KRME.XXBTZUSD,60,12/03/23,12:00,20582.7000000,20629.3000000,20568.6000000,20587.5000000,72
KRME.XXBTZUSD,60,12/03/23,13:00,20590.2000000,20590.2000000,20465.4000000,20542.0000000,64
KRME.XXBTZUSD,60,12/03/23,14:00,20542.1000000,20633.1000000,20533.0000000,20551.8000000,108
KRME.XXBTZUSD,60,12/03/23,15:00,20565.6000000,20626.6000000,20548.2000000,20550.0000000,223
KRME.XXBTZUSD,60,12/03/23,16:00,20550.0000000,20635.5000000,20524.5000000,20590.4000000,89
KRME.XXBTZUSD,60,12/03/23,17:00,20590.4000000,20649.1000000,20581.2000000,20626.2000000,85
KRME.XXBTZUSD,60,12/03/23,18:00,20626.2000000,21102.2000000,20607.6000000,21027.1000000,484
KRME.XXBTZUSD,60,12/03/23,19:00,21028.8000000,21678.5000000,20955.6000000,21384.6000000,846
KRME.XXBTZUSD,60,12/03/23,20:00,21384.5000000,21510.0000000,21046.9000000,21063.9000000,744
KRME.XXBTZUSD,60,12/03/23,21:00,21063.8000000,21570.8000000,21047.3000000,21499.6000000,760
KRME.XXBTZUSD,60,12/03/23,22:00,21501.8000000,21516.6000000,21357.7000000,21475.8000000,249
KRME.XXBTZUSD,60,12/03/23,23:00,21476.3000000,22100.0000000,21282.4000000,21882.4000000,1103
KRME.XXBTZUSD,60,13/03/23,00:00,21888.2000000,22299.9000000,21762.3000000,22157.5000000,1015
KRME.XXBTZUSD,60,13/03/23,01:00,22165.1000000,22765.8000000,22041.0000000,22629.4000000,1030
KRME.XXBTZUSD,60,13/03/23,02:00,22641.2000000,22664.7000000,22428.1000000,22467.2000000,250
KRME.XXBTZUSD,60,13/03/23,03:00,22467.2000000,22520.3000000,22192.5000000,22317.0000000,427
KRME.XXBTZUSD,60,13/03/23,04:00,22318.1000000,22393.1000000,22254.7000000,22327.3000000,228
KRME.XXBTZUSD,60,13/03/23,05:00,22328.5000000,22575.8000000,22323.6000000,22430.4000000,370
KRME.XXBTZUSD,60,13/03/23,06:00,22430.4000000,22486.4000000,22400.2000000,22474.5000000,180
KRME.XXBTZUSD,60,13/03/23,07:00,22474.6000000,22559.9000000,22364.7000000,22454.9000000,75
KRME.XXBTZUSD,60,13/03/23,08:00,22455.0000000,22600.0000000,22430.0000000,22554.3000000,468
KRME.XXBTZUSD,60,13/03/23,09:00,22554.3000000,22624.0000000,22250.0000000,22260.0000000,561
KRME.XXBTZUSD,60,13/03/23,10:00,22260.1000000,22300.0000000,21867.8000000,22039.0000000,503
KRME.XXBTZUSD,60,13/03/23,11:00,22039.3000000,22239.9000000,21900.1000000,22201.8000000,224
KRME.XXBTZUSD,60,13/03/23,12:00,22201.8000000,22284.3000000,22085.6000000,22172.2000000,250
KRME.XXBTZUSD,60,13/03/23,13:00,22170.1000000,22187.2000000,22001.0000000,22169.4000000,279
KRME.XXBTZUSD,60,13/03/23,14:00,22172.0000000,22663.2000000,22172.0000000,22565.6000000,743
KRME.XXBTZUSD,60,13/03/23,15:00,22561.9000000,23719.9000000,22483.3000000,23634.9000000,1400
KRME.XXBTZUSD,60,13/03/23,16:00,23635.0000000,24599.0000000,23633.1000000,24079.0000000,1904
KRME.XXBTZUSD,60,13/03/23,17:00,24075.5000000,24342.2000000,23838.6000000,24076.1000000,1594
KRME.XXBTZUSD,60,13/03/23,18:00,24076.0000000,24281.3000000,23916.8000000,24200.4000000,521
KRME.XXBTZUSD,60,13/03/23,19:00,24200.3000000,24399.8000000,24071.3000000,24359.4000000,459
KRME.XXBTZUSD,60,13/03/23,20:00,24358.1000000,24499.0000000,24184.9000000,24388.2000000,563
KRME.XXBTZUSD,60,13/03/23,21:00,24392.3000000,24401.2000000,24147.9000000,24229.3000000,291
KRME.XXBTZUSD,60,13/03/23,22:00,24236.7000000,24306.9000000,24137.1000000,24199.1000000,392
KRME.XXBTZUSD,60,13/03/23,23:00,24202.4000000,24397.2000000,24200.5000000,24305.0000000,403
KRME.XXBTZUSD,60,14/03/23,00:00,24305.0000000,24319.1000000,24020.0000000,24208.3000000,320
KRME.XXBTZUSD,60,14/03/23,01:00,24214.2000000,24364.6000000,24088.2000000,24271.4000000,158
KRME.XXBTZUSD,60,14/03/23,02:00,24267.5000000,24531.9000000,24224.1000000,24506.3000000,141
KRME.XXBTZUSD,60,14/03/23,03:00,24505.9000000,24585.0000000,24356.4000000,24372.4000000,444
KRME.XXBTZUSD,60,14/03/23,04:00,24373.3000000,24512.5000000,24326.5000000,24494.6000000,181
KRME.XXBTZUSD,60,14/03/23,05:00,24494.5000000,24542.7000000,24435.5000000,24542.7000000,146
KRME.XXBTZUSD,60,14/03/23,06:00,24534.5000000,24900.0000000,24350.0000000,24438.3000000,515
KRME.XXBTZUSD,60,14/03/23,07:00,24438.4000000,24554.0000000,24412.2000000,24462.4000000,228
KRME.XXBTZUSD,60,14/03/23,08:00,24460.5000000,24533.1000000,24276.4000000,24379.4000000,327
KRME.XXBTZUSD,60,14/03/23,09:00,24381.0000000,24420.0000000,24253.7000000,24347.2000000,258
KRME.XXBTZUSD,60,14/03/23,10:00,24348.0000000,24382.2000000,24250.1000000,24382.0000000,399
KRME.XXBTZUSD,60,14/03/23,11:00,24382.0000000,24750.0000000,24364.0000000,24695.6000000,293
KRME.XXBTZUSD,60,14/03/23,12:00,24690.2000000,24925.2000000,24592.9000000,24861.4000000,424
KRME.XXBTZUSD,60,14/03/23,13:00,24861.5000000,26198.0000000,24521.2000000,25975.1000000,2153
KRME.XXBTZUSD,60,14/03/23,14:00,25982.2000000,26526.0000000,25650.9000000,25867.1000000,1596
KRME.XXBTZUSD,60,14/03/23,15:00,25856.0000000,26226.8000000,25731.0000000,25922.8000000,981
KRME.XXBTZUSD,60,14/03/23,16:00,25906.3000000,26042.7000000,25876.9000000,25998.3000000,524
